series,run,step,model,vae,latent_channels,latent_spatial,vae_scaling_factor,data_csv,img_root,char_embed_dim,callig_embed_dim,num_characters,dino,cond_mode,condition_fusion,sampler,use_skel,skel_root,w_skel,use_canny,w_canny,glyph_init_mix,w_glyph_cond,balance_callig_alpha,balance_char_alpha,lr,weight_decay,warmup_steps,max_steps,batch_size,ema_decay,lr_schedule,min_lr_ratio,resume,train_ctrl_only,main_ckpt,skel_cond_channels,cond_drop_struct_prob,eval_csv,eval_n,eval_steps,eval_cfg,eval_seed,mse,ssim,ssim_old_uniform,skel_iou,lpips,mse_base,ssim_base,mse_ctrl,ssim_ctrl,skel_iou_base,skel_iou_ctrl,lpips_base,lpips_ctrl,delta_ssim,delta_mse,delta_skel_iou,delta_lpips,src
s7_klf4_top30,20260823-163710-s7-klf4-top30-diffonly,65000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30.csv,100,50,4.0,0,0.9111212611198425,0.5052018992602825,,,,,,,,,,,,,,,,eval_auto
s7_klf4_top30,20260823-163710-s7-klf4-top30-diffonly,70000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30.csv,100,50,4.0,0,0.9087667047977448,0.5073366198937098,,,,,,,,,,,,,,,,eval_auto
s7_klf4_top30,20260823-163710-s7-klf4-top30-diffonly,75000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30.csv,100,50,4.0,0,0.8879292488098145,0.5089679986735185,,,,,,,,,,,,,,,,eval_auto
s7_ramp_b8all,20260821-142832-s7-ramp-b8all,200000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0001,0.02,1000,275000,8,0.9999,cosine,0.1,5script/results/s6_top6_diffonly/20260820-191536-s6-top6-diffonly-resume/checkpoints/0195000.pt,False,,,,5script/eval100_top6.csv,100,50,4.0,0,0.5350607603788375,0.6523932916671038,,,,,,,,,,,,,,,,eval_auto
s7_ramp_b8all,20260821-142832-s7-ramp-b8all,205000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0001,0.02,1000,275000,8,0.9999,cosine,0.1,5script/results/s6_top6_diffonly/20260820-191536-s6-top6-diffonly-resume/checkpoints/0195000.pt,False,,,,5script/eval100_top6.csv,100,50,4.0,0,0.6647750601172447,0.5767868033299843,,,,,,,,,,,,,,,,eval_auto
s7_ramp_b8all,20260821-142832-s7-ramp-b8all,210000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0001,0.02,1000,275000,8,0.9999,cosine,0.1,5script/results/s6_top6_diffonly/20260820-191536-s6-top6-diffonly-resume/checkpoints/0195000.pt,False,,,,5script/eval100_top6.csv,100,50,4.0,0,0.7284214630722999,0.5556767315169175,,,,,,,,,,,,,,,,eval_auto
s7_ramp_b8all,20260821-142832-s7-ramp-b8all,215000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0001,0.02,1000,275000,8,0.9999,cosine,0.1,5script/results/s6_top6_diffonly/20260820-191536-s6-top6-diffonly-resume/checkpoints/0195000.pt,False,,,,5script/eval100_top6.csv,100,50,4.0,0,0.7592582494020462,0.5460994079957405,,,,,,,,,,,,,,,,eval_auto
s7_ramp_b8all,20260821-142832-s7-ramp-b8all,220000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0001,0.02,1000,275000,8,0.9999,cosine,0.1,5script/results/s6_top6_diffonly/20260820-191536-s6-top6-diffonly-resume/checkpoints/0195000.pt,False,,,,5script/eval100_top6.csv,100,50,4.0,0,0.7787503182888031,0.5397804278632005,,,,,,,,,,,,,,,,eval_auto
s7_ramp_b8all,20260821-142832-s7-ramp-b8all,225000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0001,0.02,1000,275000,8,0.9999,cosine,0.1,5script/results/s6_top6_diffonly/20260820-191536-s6-top6-diffonly-resume/checkpoints/0195000.pt,False,,,,5script/eval100_top6.csv,100,50,4.0,0,0.7860923409461975,0.5380816451708477,,,,,,,,,,,,,,,,eval_auto
s7_ramp_b8all,20260821-142832-s7-ramp-b8all,230000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0001,0.02,1000,275000,8,0.9999,cosine,0.1,5script/results/s6_top6_diffonly/20260820-191536-s6-top6-diffonly-resume/checkpoints/0195000.pt,False,,,,5script/eval100_top6.csv,100,50,4.0,0,0.7855832606554032,0.5411322837074597,,,,,,,,,,,,,,,,eval_auto
s7_ramp_b8all,20260821-142832-s7-ramp-b8all,235000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0001,0.02,1000,275000,8,0.9999,cosine,0.1,5script/results/s6_top6_diffonly/20260820-191536-s6-top6-diffonly-resume/checkpoints/0195000.pt,False,,,,5script/eval100_top6.csv,100,50,4.0,0,0.7822590053081513,0.544625985150536,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,1000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,1.6841784318288167,0.09363866398910968,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,2000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,1.5103862285614014,0.21454555801768654,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,3000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,1.4847737153371174,0.2531693529817236,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,4000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,1.3985244234402974,0.2908224367415214,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,5000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,1.348614772160848,0.3147904668898824,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,10000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,1.0062206387519836,0.4287133006713329,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,15000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.9561930596828461,0.46041933307026195,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,20000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.9187518755594889,0.4826123671144502,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,25000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.90758083264033,0.48923961327880877,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,30000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.895603726307551,0.49666700620427096,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,35000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.8887832562128702,0.5006830561110096,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,40000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.8922057350476583,0.5001946017782911,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,45000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.8786511917908987,0.5058925502065919,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,50000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.8705483078956604,0.5094477583964666,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,55000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.8601281543572744,0.5145530670117109,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,60000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.8562870025634766,0.518283928051973,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,65000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.8523136973381042,0.5201707440309037,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,70000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.8453747928142548,0.5221174666260043,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,75000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.8557433585325877,0.5181092240362086,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,80000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.8557994763056437,0.5186196251047983,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,85000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.8540994028250376,0.5184389473790797,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,90000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.8467916051546732,0.5224398106463954,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,95000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.8511013487974802,0.5211199966506062,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,100000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.8413576682408651,0.5238919266396099,,,,,,,,,,,,,,,,eval_auto
s8_klf4_clean_dino,20260823-234546-s8-klf4-clean-dino,105000,DiT-2Cond-S/4,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30_clean.csv,final_imgs_256,768,128,35130,pretrained_models/dino_embeddings/glyph_dino_embeddings.npy,2cond,factorized_add,random,False,final_skeleton,0.0,False,0.0,0.0,False,0.25,0.5,0.0002,0.02,2000,600000,224,0.9999,cosine,0.1,,False,,,,5script/eval100_top30_clean.csv,100,50,4.0,0,0.8368502557277679,0.52571887567512,,,,,,,,,,,,,,,,eval_auto
s8_structv2_b8all,20260821-212149-s8-structv2-b8all,200000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0001,0.02,1000,275000,8,0.9999,cosine,0.1,5script/results/s6_top6_diffonly/20260820-191536-s6-top6-diffonly-resume/checkpoints/0195000.pt,False,,,,5script/eval100_top6.csv,100,50,4.0,0,0.5528203293681144,0.6409636821349463,,,,,,,,,,,,,,,,eval_auto
s8_structv2_b8all,20260821-212149-s8-structv2-b8all,205000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0001,0.02,1000,275000,8,0.9999,cosine,0.1,5script/results/s6_top6_diffonly/20260820-191536-s6-top6-diffonly-resume/checkpoints/0195000.pt,False,,,,5script/eval100_top6.csv,100,50,4.0,0,0.7598242491483689,0.5387012045085431,,,,,,,,,,,,,,,,eval_auto
s8_structv2_b8all,20260821-212149-s8-structv2-b8all,210000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0001,0.02,1000,275000,8,0.9999,cosine,0.1,5script/results/s6_top6_diffonly/20260820-191536-s6-top6-diffonly-resume/checkpoints/0195000.pt,False,,,,5script/eval100_top6.csv,100,50,4.0,0,0.870328688621521,0.49601894140243535,,,,,,,,,,,,,,,,eval_auto
s9_skelonly,20260821-232920-s9-skelonly,205000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0001,0.02,1000,260000,32,0.9999,cosine,0.1,5script/results/s6_top6_diffonly/20260820-191536-s6-top6-diffonly-resume/checkpoints/0200000.pt,False,,,,5script/eval100_top6.csv,100,50,4.0,0,0.6219749674201012,0.6102085930109024,,,,,,,,,,,,,,,,eval_auto
s9_skelonly,20260821-232920-s9-skelonly,210000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0001,0.02,1000,260000,32,0.9999,cosine,0.1,5script/results/s6_top6_diffonly/20260820-191536-s6-top6-diffonly-resume/checkpoints/0200000.pt,False,,,,5script/eval100_top6.csv,100,50,4.0,0,0.8783508837223053,0.4925368954737982,,,,,,,,,,,,,,,,eval_auto
s9_skelonly,20260821-232920-s9-skelonly,215000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0001,0.02,1000,260000,32,0.9999,cosine,0.1,5script/results/s6_top6_diffonly/20260820-191536-s6-top6-diffonly-resume/checkpoints/0200000.pt,False,,,,5script/eval100_top6.csv,100,50,4.0,0,0.9504072159528733,0.46439007346828787,,,,,,,,,,,,,,,,eval_auto
s9_skelonly,20260821-232920-s9-skelonly,220000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0001,0.02,1000,260000,32,0.9999,cosine,0.1,5script/results/s6_top6_diffonly/20260820-191536-s6-top6-diffonly-resume/checkpoints/0200000.pt,False,,,,5script/eval100_top6.csv,100,50,4.0,0,0.944160333275795,0.4634481453398863,,,,,,,,,,,,,,,,eval_auto
s9_skelonly,20260821-232920-s9-skelonly,225000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0001,0.02,1000,260000,32,0.9999,cosine,0.1,5script/results/s6_top6_diffonly/20260820-191536-s6-top6-diffonly-resume/checkpoints/0200000.pt,False,,,,5script/eval100_top6.csv,100,50,4.0,0,0.9387793004512787,0.4616389484703541,,,,,,,,,,,,,,,,eval_auto
s9_skelonly,20260821-232920-s9-skelonly,230000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0001,0.02,1000,260000,32,0.9999,cosine,0.1,5script/results/s6_top6_diffonly/20260820-191536-s6-top6-diffonly-resume/checkpoints/0200000.pt,False,,,,5script/eval100_top6.csv,100,50,4.0,0,0.9216922163963318,0.4658805204927921,,,,,,,,,,,,,,,,eval_auto
s9_skelonly,20260821-232920-s9-skelonly,235000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0001,0.02,1000,260000,32,0.9999,cosine,0.1,5script/results/s6_top6_diffonly/20260820-191536-s6-top6-diffonly-resume/checkpoints/0200000.pt,False,,,,5script/eval100_top6.csv,100,50,4.0,0,0.8951439917087555,0.4760251413285732,,,,,,,,,,,,,,,,eval_auto
v3a,20260815-193523-v3a-2factor-glyph-composable,1000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train.csv,final_imgs_256,192,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,,,0.15,0.35,0.0001,0.02,500,39600,224,0.9999,cosine,0.1,,False,,,,5script/eval_strata/clean_unseen_triple_100.csv,100,50,4.0,0,2.0888639450073243,0.2027049388402763,,,,,,,,,,,,,,,,eval_auto
v3a,20260815-193523-v3a-2factor-glyph-composable,2000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train.csv,final_imgs_256,192,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,,,0.15,0.35,0.0001,0.02,500,39600,224,0.9999,cosine,0.1,,False,,,,5script/eval_strata/clean_unseen_triple_100.csv,100,50,4.0,0,1.6990244054794312,0.2708492327372854,,,,,,,,,,,,,,,,eval_auto
